personid,income,female,education,experience,migrant,homeowner,black,hispanic,asian,unemployed,married,age,part_time
10801,35881,1,16,10,0,1,0,0,0,0,0,33,0
10802,10593,0,9,9,0,0,0,0,0,0,0,26,1
10803,29627,0,14,7,0,0,1,0,0,0,0,29,0
10804,37364,0,10,37,0,1,0,0,0,0,1,57,0
10805,12626,0,10,44,0,1,0,0,0,0,1,60,1
10806,33317,0,11,25,0,1,0,0,0,0,0,53,0
10807,19277,1,7,41,0,1,1,0,0,0,1,58,1
10808,36672,1,10,39,0,0,0,0,1,0,1,56,0
10809,4363,1,9,17,0,0,0,0,0,1,1,33,0
10810,49350,1,19,3,0,1,0,0,0,0,0,27,0
10811,31251,1,9,30,0,0,0,0,0,0,1,48,1
10812,34747,0,9,30,0,0,1,0,0,0,1,58,0
10813,27308,0,11,21,0,0,0,0,1,0,0,39,1
10814,34813,1,16,8,0,0,0,0,0,0,0,29,0
10815,29970,1,7,38,0,1,1,0,0,0,1,54,1
10816,19632,1,7,21,1,1,0,1,0,0,1,36,1
10817,38878,0,9,39,0,1,0,0,0,0,1,55,0
10818,34168,0,9,26,0,1,0,0,0,0,0,49,0
10819,38149,1,9,36,0,1,0,0,0,0,1,51,0
10820,29413,1,9,16,0,1,1,0,0,0,1,30,0
10821,31961,0,14,30,0,1,0,1,0,0,1,55,1
10822,20827,1,9,32,0,1,0,0,0,0,1,59,1
10823,33383,0,12,22,0,1,0,0,0,0,0,41,0
10824,34753,0,9,26,0,0,0,0,0,0,1,55,0
10825,35751,0,9,31,0,0,0,0,0,0,1,47,0
10826,32103,0,9,20,0,1,0,0,0,0,0,36,0
10827,29684,0,8,10,0,1,0,1,0,0,0,26,0
10828,33840,0,14,15,0,1,0,1,0,0,0,41,0
10829,21826,0,15,7,0,0,1,0,0,0,0,29,1
10830,28944,1,9,15,0,0,0,1,0,0,0,32,0
10831,32200,0,9,18,0,1,0,0,0,0,0,43,0
10832,22974,1,10,13,0,1,0,0,0,0,0,28,1
10833,31416,1,7,16,1,0,0,1,0,0,0,29,0
10834,10000,1,14,7,0,1,0,1,0,0,0,30,1
10835,2809,1,7,28,1,0,0,1,0,1,1,50,0
10836,12708,0,14,5,0,1,0,0,0,0,0,28,1
10837,29632,0,7,23,0,1,1,0,0,0,1,38,1
10838,26591,1,10,7,0,1,0,0,1,0,0,25,0
10839,35852,1,9,34,0,0,0,0,0,0,1,50,0
10840,25564,1,14,4,1,0,0,1,0,0,0,26,0
10841,77099,0,21,2,0,1,0,0,0,0,0,28,0
10842,29186,1,9,12,0,0,0,0,0,0,0,27,0
10843,29948,1,10,17,0,1,0,0,0,0,0,38,0
10844,33823,0,13,19,0,0,0,0,0,0,0,39,0
10845,28264,1,9,9,0,1,0,0,0,0,0,28,0
10846,39918,1,7,33,0,0,0,1,0,0,1,49,0
10847,3363,0,10,15,0,0,1,0,0,1,1,33,0
10848,28802,1,9,10,0,1,0,0,0,0,1,26,0
10849,30462,0,9,15,0,0,0,0,0,0,0,33,0
10850,28065,1,12,13,0,1,0,1,0,0,0,33,0
10851,69985,0,21,0,0,1,0,0,0,0,0,25,0
10852,28884,1,10,16,0,0,0,0,0,0,1,38,0
10853,42151,1,16,30,0,1,0,0,0,0,1,54,0
10854,32279,0,13,18,0,0,0,0,0,0,0,44,0
10855,27990,1,9,8,0,1,0,0,0,0,0,25,0
10856,44801,1,17,10,0,1,1,0,0,0,0,33,0
10857,37502,0,15,16,1,1,0,1,0,0,0,40,0
10858,30407,0,9,13,0,1,0,0,0,0,0,31,0
10859,34141,0,10,25,0,1,0,0,0,0,0,41,0
10860,33580,0,7,16,0,0,1,0,0,0,0,36,0
10861,27852,1,11,11,0,1,0,0,0,0,0,29,0
10862,14078,0,10,24,0,1,0,0,1,0,1,47,1
10863,40687,1,16,24,0,1,0,0,0,0,1,49,0
10864,33002,0,10,26,0,1,0,1,0,0,0,45,0
10865,31513,0,9,18,0,1,0,0,0,0,1,42,0
10866,11949,0,7,22,1,1,0,1,0,0,1,44,1
10867,41268,1,16,28,0,1,0,0,0,0,1,51,0
10868,36547,1,8,34,0,1,0,1,0,0,1,53,0
10869,28137,1,10,14,0,1,1,0,0,0,1,32,0
10870,40764,1,17,16,0,1,0,0,1,0,0,39,0
10871,63017,0,20,6,0,1,0,0,0,0,0,35,0
10872,18408,0,12,13,0,1,0,0,0,0,0,31,1
10873,29060,1,9,12,0,1,0,0,0,0,1,32,0
10874,24254,0,7,17,0,1,1,0,0,0,1,33,1
10875,70771,1,22,2,1,1,0,0,1,0,0,29,0
10876,42211,0,17,10,0,1,0,0,0,0,1,38,0
10877,9099,1,10,14,0,0,0,0,0,1,1,55,0
10878,30753,0,9,14,0,1,0,0,0,0,0,30,0
10879,31686,1,9,19,0,1,0,0,0,0,0,38,0
10880,28241,1,9,12,0,0,0,0,0,0,1,32,1
10881,30669,0,10,16,0,0,0,0,0,0,0,35,0
10882,18531,1,12,17,0,1,0,1,0,0,1,34,1
10883,32281,0,14,14,0,1,0,1,0,0,0,39,0
10884,44957,1,17,19,0,1,0,0,0,0,1,43,0
10885,38400,1,16,7,0,1,1,0,0,0,0,33,0
10886,10884,0,7,19,0,0,1,0,0,1,1,40,0
10887,39439,1,16,23,0,0,0,0,0,0,1,58,0
10888,37048,1,7,31,0,0,1,0,0,0,1,60,0
10889,33194,1,10,36,1,0,0,1,0,0,1,55,0
10890,29265,0,9,22,0,1,0,0,0,0,1,36,1
10891,11231,0,7,21,0,1,1,0,0,0,0,38,1
10892,35681,0,11,32,0,1,0,0,0,0,1,57,0
10893,29386,0,11,15,0,1,1,0,0,0,0,33,0
10894,34433,0,9,27,0,0,0,0,0,0,1,51,0
10895,35251,0,15,7,0,0,0,1,0,0,0,28,0
10896,34294,0,9,24,0,1,0,0,0,0,1,39,0
10897,32684,1,9,21,0,0,0,0,0,0,1,40,0
10898,35041,0,11,28,0,0,0,1,0,0,1,46,0
10899,33386,1,13,22,0,0,0,0,0,0,1,50,0
10900,7425,1,7,37,0,0,1,0,0,1,1,54,0
10901,31342,1,9,24,0,1,0,0,0,0,1,42,1
10902,21954,0,11,11,0,1,0,0,0,0,0,31,1
10903,23268,0,7,23,0,0,1,0,0,0,0,46,1
10904,17062,1,7,10,0,0,1,0,0,0,1,28,1
10905,34123,1,8,29,0,0,0,1,0,0,1,59,0
10906,3578,0,9,22,0,0,0,0,0,1,1,39,0
10907,23459,0,8,8,0,1,1,0,0,0,1,26,1
10908,26658,1,10,13,1,1,0,0,1,0,0,34,0
10909,31535,1,11,22,0,1,0,0,0,0,1,53,0
10910,36174,1,11,37,0,1,0,0,0,0,0,53,0
10911,72224,0,21,14,0,0,0,0,0,0,0,42,0
10912,35494,0,16,7,0,1,0,0,0,0,1,30,0
10913,37386,0,9,35,0,1,0,0,0,0,0,56,0
10914,35137,0,8,25,0,0,0,1,0,0,1,43,0
10915,4011,0,9,11,0,0,0,0,0,1,0,26,0
10916,34100,1,9,29,0,1,0,0,0,0,1,53,0
10917,32323,0,13,16,0,1,0,0,0,0,1,37,0
10918,34732,0,10,29,0,0,0,0,1,0,1,59,0
10919,30274,0,13,11,0,0,0,0,0,0,0,34,0
10920,29716,1,10,16,0,1,0,0,1,0,1,36,0
10921,10849,1,12,13,0,0,0,0,0,0,1,30,1
10922,23638,0,7,28,0,1,1,0,0,0,1,58,1
10923,34371,0,7,22,0,1,0,1,0,0,0,47,0
10924,28981,1,9,11,0,0,0,0,0,0,1,27,0
10925,37728,0,7,33,0,0,0,1,0,0,0,48,1
10926,24281,1,9,30,0,0,0,0,0,0,1,58,1
10927,33042,0,7,15,0,1,0,1,0,0,0,27,0
10928,30822,1,11,20,0,0,0,0,0,0,0,47,0
10929,42120,0,16,19,0,1,0,0,1,0,1,41,0
10930,34486,1,9,29,0,1,0,0,0,0,1,45,0
10931,77814,0,21,12,0,1,0,0,0,0,0,42,0
10932,20470,0,10,34,0,0,1,0,0,0,1,56,1
10933,31057,1,10,21,0,1,0,0,0,0,1,46,0
10934,34842,0,16,6,0,1,0,0,0,0,1,30,0
10935,11486,0,9,7,0,1,0,0,0,0,1,25,1
10936,35702,1,9,33,0,0,0,0,0,0,1,53,0
10937,37658,0,14,25,0,0,0,0,0,0,1,50,0
10938,34422,0,9,26,0,0,0,0,0,0,0,49,0
10939,32795,0,9,20,0,0,0,0,0,0,0,39,0
10940,34581,0,12,34,0,1,0,0,0,0,0,59,1
10941,39823,0,16,8,0,1,0,0,0,0,0,32,0
10942,32740,1,7,15,0,1,1,0,0,0,1,31,0
10943,38069,1,15,20,0,1,0,0,0,0,0,45,0
10944,32482,0,15,3,0,1,0,0,0,0,0,26,0
10945,30944,1,9,17,0,0,0,0,0,0,0,38,0
10946,32147,1,7,13,0,0,1,0,0,0,1,27,0
10947,30828,1,9,23,1,1,0,0,0,0,0,48,0
10948,36165,1,16,10,0,1,0,0,0,0,0,34,0
10949,5019,1,7,13,0,0,1,0,0,1,0,32,0
10950,15992,1,14,17,0,0,1,0,0,1,1,46,0
10951,19625,1,9,12,0,0,0,0,0,1,1,36,0
10952,45880,0,17,20,1,0,0,1,0,0,0,52,0
10953,32876,1,7,21,1,1,0,1,0,0,0,42,0
10954,23533,1,11,6,1,0,0,1,0,0,1,25,0
10955,29749,0,9,12,0,0,0,0,0,0,1,27,0
10956,32625,1,9,25,0,1,0,0,0,0,1,44,0
10957,31737,1,7,14,0,1,0,1,0,0,0,28,0
10958,38598,0,16,15,0,1,0,0,0,0,1,40,0
10959,14611,1,9,9,0,0,0,0,0,0,1,25,1
10960,76422,0,21,8,0,1,0,0,0,0,0,35,0
10961,17930,0,9,30,0,0,0,0,0,0,0,46,1
10962,21304,0,16,13,0,1,0,0,0,0,1,34,1
10963,22281,1,12,14,0,0,0,0,0,0,1,38,1
10964,164327,0,21,22,0,1,0,0,0,0,0,53,0
10965,38001,1,17,8,0,1,0,0,1,0,0,35,0
10966,30229,0,12,13,0,0,0,0,1,0,0,39,0
10967,10889,1,14,22,0,1,0,0,0,0,1,53,1
10968,37210,1,9,37,0,1,0,0,0,0,1,52,0
10969,58017,1,19,15,0,0,0,0,0,0,1,48,0
10970,18216,1,10,9,0,0,0,1,0,0,0,27,1
10971,26908,0,9,8,1,0,0,0,0,0,0,27,0
10972,47528,0,18,9,0,1,0,0,0,0,0,33,0
10973,21507,1,14,10,0,0,1,0,0,0,0,32,1
10974,31381,0,9,15,0,1,0,0,0,0,0,35,0
10975,34481,1,10,31,0,1,0,0,0,0,1,50,0
10976,36349,0,13,31,0,1,1,0,0,0,1,54,0
10977,69021,0,21,5,0,1,0,0,0,0,0,33,0
10978,22652,1,10,7,0,0,0,0,0,0,0,25,1
10979,28266,1,9,24,0,1,0,0,0,0,1,44,1
10980,28902,0,9,13,0,1,0,0,0,0,0,30,1
10981,32465,1,11,25,0,1,0,0,0,0,1,45,0
10982,33856,0,9,25,0,0,0,0,0,0,1,50,0
10983,28695,0,10,17,0,0,0,0,0,0,0,35,1
10984,34950,1,7,35,0,0,0,1,0,0,1,49,1
10985,36368,0,16,10,0,1,0,0,0,0,0,35,0
10986,30531,1,10,22,0,1,1,0,0,0,0,41,0
10987,7594,1,9,33,0,0,1,0,0,1,0,50,0
10988,26827,1,14,12,0,1,0,1,0,0,0,37,1
10989,27604,0,10,13,0,0,1,0,0,0,0,30,0
10990,35752,1,16,9,0,1,0,0,0,0,1,35,0
10991,29137,0,9,10,0,0,0,0,0,0,0,27,0
10992,21488,1,9,39,0,1,0,0,0,0,1,60,1
10993,28616,0,12,11,0,1,0,0,0,0,0,31,0
10994,15738,1,9,25,0,1,0,0,0,0,1,49,1
10995,41481,0,16,24,0,0,0,0,0,0,1,53,0
10996,82153,1,21,29,0,1,0,0,0,0,0,57,0
10997,35987,0,9,37,1,1,0,0,0,0,1,51,0
10998,35859,1,9,34,0,0,0,0,0,0,1,51,0
10999,35529,0,17,34,0,1,0,0,0,0,1,57,1
11000,32826,1,7,22,1,1,0,1,0,0,0,34,0
11001,35586,1,12,33,0,1,0,0,0,0,1,56,0
11002,31228,0,7,13,0,1,0,1,0,0,1,28,1
11003,28198,1,12,10,0,1,0,0,0,0,1,30,0
11004,22660,1,12,23,0,1,0,1,0,0,0,47,1
11005,24517,0,9,34,0,1,0,0,0,0,0,60,1
11006,35143,0,15,15,0,1,0,0,0,0,0,42,0
11007,28797,0,9,19,0,1,1,0,0,0,1,39,1
11008,48372,0,18,13,0,0,0,0,0,0,0,43,0
11009,24819,1,16,32,0,1,0,0,0,0,1,53,1
11010,31495,0,9,18,0,1,0,0,0,0,0,33,0
11011,34767,0,9,26,0,0,0,0,0,0,0,55,0
11012,33061,0,7,18,0,1,1,0,0,0,0,36,0
11013,32123,0,9,20,0,0,0,0,0,0,1,41,0
11014,72742,0,21,22,0,0,0,0,0,0,1,53,0
11015,30113,1,12,14,0,0,0,0,1,0,0,34,0
11016,33336,0,13,19,0,0,0,0,1,0,0,47,0
11017,32323,1,9,21,0,0,0,0,0,0,1,48,0
11018,36163,0,10,33,0,1,0,0,0,0,0,52,0
11019,37717,0,14,29,0,1,0,0,0,0,1,51,0
11020,31225,0,9,16,0,0,0,0,0,0,1,35,0
11021,23675,1,13,38,0,1,0,0,0,0,1,60,1
11022,29475,0,14,7,0,1,1,0,0,0,0,28,0
11023,4475,0,9,12,0,0,0,0,0,1,1,32,0
11024,37620,0,7,33,1,0,0,1,0,0,1,46,0
11025,23078,1,9,34,0,0,0,0,0,0,1,55,1
11026,29156,1,9,11,0,1,0,0,0,0,0,32,0
11027,25366,0,9,29,0,0,0,0,0,0,1,60,1
11028,29729,1,9,20,1,1,0,0,0,0,1,45,0
11029,31841,1,10,24,1,1,0,0,0,0,1,44,0
11030,36394,1,15,16,0,0,0,1,0,0,0,37,0
11031,37158,1,9,36,0,1,0,0,0,0,0,56,0
11032,32781,0,7,14,0,0,1,0,0,0,1,26,0
11033,37853,1,9,41,0,1,0,0,0,0,1,58,0
11034,38656,0,16,18,0,0,0,0,0,0,0,42,0
11035,40518,0,16,23,0,1,0,0,0,0,0,53,0
11036,33047,1,16,8,1,0,0,0,0,0,0,31,0
11037,11586,0,10,16,0,1,0,0,0,0,0,41,1
11038,64704,1,21,0,0,0,0,0,0,0,0,26,0
11039,80779,1,21,31,1,1,0,0,0,0,0,59,0
11040,35966,1,9,28,0,1,0,0,0,0,0,44,0
11041,38116,0,9,36,0,0,0,0,0,0,1,54,0
11042,80873,1,21,25,0,1,0,0,0,0,1,51,0
11043,32608,1,16,6,1,1,0,0,0,0,0,28,0
11044,37998,0,9,36,0,0,0,0,0,0,1,57,0
11045,29947,1,14,8,0,1,0,0,0,0,0,28,0
11046,31724,0,9,19,0,1,0,1,0,0,0,45,0
11047,36241,1,13,31,0,0,0,0,0,0,1,55,0
11048,21931,0,12,24,0,1,0,1,0,0,0,49,1
11049,35856,1,13,32,0,1,0,0,0,0,1,56,0
11050,16346,1,9,11,0,1,0,0,0,0,1,29,1
11051,7213,0,19,12,0,0,1,0,0,1,0,36,0
11052,27302,1,10,9,0,0,0,0,0,0,0,29,0
11053,33238,0,9,21,0,1,0,0,0,0,0,38,0
11054,27960,1,12,8,0,1,0,0,0,0,0,27,0
11055,36667,0,12,33,0,1,0,0,0,0,0,60,0
11056,15249,1,7,34,0,1,0,1,0,0,1,59,1
11057,28478,1,11,11,0,1,0,0,0,0,0,32,0
11058,29126,0,12,18,1,1,0,1,0,0,0,37,0
11059,29334,0,11,22,0,1,0,1,0,0,0,51,0
11060,22442,0,10,9,0,1,0,0,0,0,1,26,1
11061,36530,0,9,37,1,0,0,0,0,0,1,51,0
11062,29351,1,9,23,1,0,0,1,0,0,0,40,0
11063,32029,0,9,20,0,0,0,0,0,0,1,35,0
11064,38838,0,15,21,0,1,0,1,0,0,0,49,0
11065,35431,0,9,29,0,0,0,0,0,0,1,48,0
11066,28484,0,11,14,0,1,1,0,0,0,1,34,1
11067,31443,1,12,19,0,1,0,0,0,0,1,43,0
11068,34528,0,15,10,0,1,0,0,0,0,0,31,0
11069,7354,0,7,28,0,0,0,1,0,1,1,41,0
11070,31454,1,9,20,0,1,0,0,0,0,0,39,0
11071,27960,1,12,10,0,0,0,0,0,0,0,28,0
11072,17053,1,7,43,1,1,0,1,0,0,1,60,1
11073,35721,0,9,30,0,0,0,0,0,0,0,45,0
11074,29239,0,11,12,0,0,0,0,0,0,0,36,0
11075,30961,1,10,20,0,1,0,0,0,0,0,43,0
11076,12466,1,10,37,0,0,0,0,1,1,1,55,0
11077,10341,1,9,13,0,1,0,0,0,0,1,32,1
11078,41596,1,7,41,0,0,0,1,0,0,1,55,0
11079,66655,1,19,23,1,0,0,1,0,0,0,55,0
11080,20155,0,5,26,0,0,1,1,0,0,1,48,1
11081,67574,0,21,17,0,1,0,0,0,0,1,52,1
11082,39325,0,17,7,0,1,0,0,1,0,0,31,0
11083,30910,1,7,24,0,0,1,0,0,0,1,41,1
11084,13088,1,9,17,0,1,0,0,0,0,1,36,1
11085,31803,1,10,22,0,1,0,0,0,0,1,49,0
11086,30882,1,12,19,0,1,0,0,0,0,1,41,0
11087,35447,1,7,22,0,1,0,1,0,0,0,39,0
11088,34989,1,15,15,0,1,0,0,0,0,0,44,0
11089,30845,0,7,10,0,1,1,0,0,0,1,26,0
11090,37786,0,9,35,0,0,0,0,0,0,1,49,0
11091,15758,1,9,21,0,0,0,0,0,0,1,46,1
11092,12380,0,9,21,0,1,0,0,0,0,0,38,1
11093,24879,1,11,37,0,1,0,0,0,0,0,57,1
11094,2565,1,14,9,0,0,0,1,0,1,1,32,0
11095,35341,0,9,39,1,0,0,1,0,0,1,59,0
11096,34995,0,13,22,0,0,0,0,0,0,1,49,0
11097,34289,0,9,25,0,1,0,0,0,0,1,50,0
11098,32501,0,8,17,0,1,0,1,0,0,1,33,0
11099,9239,1,7,11,0,0,0,1,0,1,1,35,0
11100,28040,0,10,8,0,1,0,0,0,0,1,27,0
11101,20340,1,7,24,0,0,1,0,0,0,1,44,1
11102,31175,0,14,12,0,0,0,1,0,0,1,36,0
11103,27278,1,13,5,0,0,0,0,0,0,0,25,0
11104,31397,1,14,13,0,0,1,0,0,0,0,34,0
11105,32275,1,7,13,0,1,1,0,0,0,0,28,0
11106,7936,1,14,9,0,0,1,0,0,1,0,32,0
11107,12960,1,11,18,0,0,0,0,0,0,0,35,1
11108,17606,1,9,11,0,1,0,0,0,0,0,25,1
11109,13844,1,9,9,0,1,0,0,0,0,0,27,1
11110,31606,0,10,19,0,1,0,0,1,0,1,40,0
11111,15874,1,11,10,0,1,0,0,1,0,0,27,1
11112,36753,1,9,36,0,1,0,0,0,0,1,60,0
11113,27879,0,9,7,0,1,0,0,0,0,0,25,0
11114,48148,0,18,2,0,1,0,1,0,0,0,26,0
11115,31377,1,9,17,0,0,0,0,0,0,1,40,0
11116,31317,1,9,19,0,0,0,0,0,0,0,35,0
11117,23477,1,8,13,0,0,1,0,0,0,0,34,1
11118,23419,1,7,22,0,1,0,1,0,0,1,41,1
11119,26186,0,12,25,0,1,0,0,0,0,1,43,1
11120,26168,0,9,32,0,1,0,0,0,0,1,52,1
11121,14428,0,10,42,0,0,0,0,0,0,1,58,1
11122,16941,0,9,15,0,0,0,0,0,0,0,34,1
11123,39039,0,16,19,0,1,0,0,0,0,0,47,0
11124,30136,0,9,11,0,0,0,0,0,0,1,26,0
11125,41501,1,16,30,0,1,0,0,0,0,1,52,0
11126,28004,0,9,28,0,0,1,0,0,0,1,59,1
11127,31837,0,9,18,0,0,0,0,0,0,0,36,0
11128,30195,0,9,37,1,0,0,0,0,0,1,60,1
11129,31963,1,7,12,0,0,0,1,0,0,0,26,0
11130,6934,0,9,21,0,1,0,0,0,1,0,46,0
11131,35301,1,16,10,0,1,0,0,0,0,0,32,0
11132,31447,1,9,19,0,1,0,0,0,0,1,45,0
11133,24669,1,16,25,0,1,0,0,0,0,1,58,1
11134,23895,1,9,24,0,0,0,0,0,0,1,47,1
11135,36846,0,9,32,0,1,0,0,0,0,1,58,0
11136,16545,0,16,4,0,0,0,0,0,0,1,26,1
11137,29379,0,9,10,0,0,0,0,0,0,0,31,0
11138,33816,0,9,23,0,0,0,0,0,0,1,46,0
11139,28200,1,10,11,0,1,0,0,0,0,0,29,0
11140,31685,1,13,18,0,1,0,0,0,0,1,43,0
11141,29895,0,9,14,0,0,0,1,0,0,0,31,0
11142,33906,1,9,26,0,1,0,0,0,0,0,52,0
11143,38171,0,7,28,0,1,1,0,0,0,1,46,0
11144,29880,0,10,14,0,1,0,0,1,0,0,29,0
11145,27406,1,11,9,0,1,0,0,0,0,0,32,0
11146,28367,0,9,8,0,1,0,0,0,0,1,25,0
11147,20398,0,7,32,1,1,0,1,0,0,1,47,1
11148,37432,0,7,38,0,1,1,0,0,0,1,60,1
11149,36101,0,9,30,0,0,0,0,0,0,1,45,0
11150,16300,1,12,17,0,0,0,0,0,0,0,37,1
11151,28584,1,10,13,0,0,0,0,1,0,0,32,0
11152,19230,0,9,11,0,0,1,0,0,0,0,26,1
11153,7088,0,12,22,0,0,1,0,0,1,1,51,0
11154,39279,0,9,40,0,1,0,0,0,0,1,59,0
11155,41929,0,9,31,0,1,1,0,0,0,0,46,0
11156,34636,1,9,29,0,1,0,0,0,0,1,56,0
11157,30102,1,9,15,0,1,0,0,0,0,0,36,0
11158,57908,0,19,24,0,1,0,0,0,0,1,50,0
11159,34192,0,9,24,0,1,0,0,0,0,1,54,0
11160,35091,0,11,29,0,0,0,0,0,0,0,54,0
11161,27448,1,12,7,0,0,0,0,0,0,0,25,0
11162,32958,1,10,27,0,0,0,0,0,0,1,43,0
11163,36759,0,11,34,0,1,0,0,0,0,1,56,0
11164,33235,1,10,27,0,0,0,0,1,0,1,50,0
11165,33561,1,11,32,0,1,1,0,0,0,1,50,0
11166,34732,1,12,31,0,1,0,0,0,0,1,57,0
11167,41447,1,7,41,0,0,0,1,0,0,1,55,0
11168,63650,1,19,8,0,1,1,0,0,0,0,33,0
11169,15455,1,8,9,0,0,0,1,0,1,1,40,0
11170,69292,0,21,19,0,1,0,0,0,0,0,50,0
11171,38159,0,14,28,0,1,0,0,0,0,0,60,0
11172,36703,1,9,36,0,0,0,0,0,0,0,52,0
11173,39033,0,10,41,0,1,0,0,1,0,1,60,0
11174,23734,1,8,11,0,1,1,0,0,0,0,26,1
11175,27711,0,8,13,1,1,1,0,0,0,0,28,0
11176,30695,1,11,19,0,0,0,0,0,0,1,40,0
11177,28167,0,7,16,0,1,0,1,0,0,0,30,1
11178,29866,1,10,19,0,0,0,1,0,0,0,46,0
11179,31111,0,9,21,1,1,0,0,0,0,1,49,0
11180,10422,0,9,15,0,1,0,0,0,0,1,32,1
11181,38650,0,9,38,0,0,0,0,0,0,1,55,0
11182,45493,1,17,13,0,1,0,1,0,0,0,41,0
11183,13169,1,9,24,1,1,0,0,0,0,1,43,1
11184,31822,0,12,18,0,1,0,0,0,0,0,38,0
11185,20546,0,9,12,0,1,0,0,0,0,1,28,1
11186,34354,1,9,29,0,1,0,0,0,0,1,59,0
11187,38869,0,7,30,0,0,0,1,0,0,1,48,0
11188,28777,1,14,9,0,0,0,0,0,0,0,32,1
11189,35741,0,10,33,0,0,0,0,1,0,1,53,0
11190,18803,1,7,11,0,0,0,1,0,0,1,31,1
11191,37441,0,8,35,0,1,0,1,0,0,0,49,0
11192,11586,0,9,25,0,0,0,1,0,1,0,44,0
11193,29817,1,9,16,0,1,0,0,0,0,1,37,0
11194,33408,1,16,4,0,1,0,0,0,0,0,25,0
11195,20921,1,13,8,0,1,0,0,0,0,0,28,1
11196,36513,0,9,32,0,1,0,0,0,0,1,46,0
11197,37367,1,7,29,0,0,0,1,0,0,1,49,0
11198,36664,0,9,33,0,1,0,0,0,0,1,58,0
11199,16609,0,14,8,0,1,0,1,0,0,1,28,1
11200,7426,1,7,24,0,0,0,1,0,1,1,37,0
11201,9808,1,11,25,0,1,0,0,0,0,0,44,1
11202,20133,1,8,32,0,1,0,1,0,0,1,50,1
11203,121722,0,21,14,0,0,0,0,0,0,0,49,0
11204,55667,1,19,22,0,1,1,0,0,0,0,60,0
11205,38712,0,9,39,0,1,0,0,0,0,0,58,0
11206,30835,1,9,22,0,1,0,0,0,0,0,39,0
11207,39276,0,7,37,1,1,0,1,0,0,1,60,0
11208,30657,0,9,37,0,1,0,0,0,0,1,55,1
11209,16718,0,9,22,0,0,0,0,0,1,0,47,0
11210,38940,0,9,41,0,1,0,0,0,0,0,59,0
11211,35449,1,10,35,0,1,0,0,1,0,1,51,0
11212,15972,1,9,20,0,0,1,0,0,0,1,40,1
11213,9471,0,9,11,1,1,0,0,0,1,0,31,0
11214,26442,0,9,15,0,0,1,0,0,0,0,31,1
11215,28030,1,10,27,0,1,0,0,0,0,0,47,1
11216,38930,0,14,29,0,1,0,0,0,0,1,57,0
11217,27814,1,12,23,0,1,0,0,0,0,0,50,0
11218,28406,1,9,10,0,1,0,0,0,0,1,25,0
11219,34660,0,10,29,0,0,0,0,0,0,1,45,0
11220,30727,1,9,30,0,1,0,0,0,0,1,56,1
11221,15561,0,11,23,0,0,0,0,0,0,1,46,1
11222,42081,1,17,14,0,1,0,0,0,0,0,41,0
11223,36579,1,7,30,0,1,1,0,0,0,1,45,0
11224,65435,0,19,11,0,1,0,1,0,0,0,39,0
11225,30687,0,9,13,0,1,0,0,0,0,1,30,0
11226,39326,1,16,23,0,1,0,0,0,0,0,46,0
11227,10390,1,7,13,0,1,0,1,0,0,0,29,1
11228,14491,0,7,43,0,1,1,0,0,0,0,58,1
11229,18138,1,11,24,0,1,0,0,0,0,1,47,1
11230,66648,0,21,1,0,1,0,0,0,0,0,27,0
11231,34706,0,7,19,0,1,1,0,0,0,1,40,0
11232,14613,0,9,30,0,1,0,0,0,0,1,53,1
11233,34930,0,9,28,0,1,0,0,0,0,1,43,0
11234,44487,0,17,20,0,1,0,0,0,0,0,44,0
11235,86885,1,21,7,0,1,0,0,0,0,0,38,0
11236,26793,1,11,8,0,1,0,0,1,0,0,25,0
11237,35954,0,8,34,1,1,0,1,0,0,1,48,0
11238,65958,0,19,11,0,1,0,1,0,0,0,40,0
11239,33282,0,11,24,0,1,0,0,0,0,0,43,0
11240,34171,0,9,24,0,0,0,0,0,0,1,51,0
11241,27182,1,10,8,0,1,0,0,1,0,1,27,0
11242,38448,1,7,38,1,1,0,1,0,0,1,58,0
11243,32851,0,9,20,0,1,0,0,0,0,1,40,0
11244,33473,0,13,18,0,1,0,0,0,0,1,44,0
11245,34848,0,8,33,1,1,0,1,0,0,1,47,0
11246,23157,1,9,20,0,1,0,0,0,0,1,43,1
11247,47196,0,17,22,0,0,0,0,0,0,1,48,0
11248,30366,0,14,7,0,0,1,0,0,0,1,28,0
11249,11769,0,9,35,0,1,0,0,0,0,1,58,1
11250,18391,1,15,7,0,1,0,0,0,0,0,27,1
11251,27481,0,9,11,0,1,0,0,0,0,0,30,1
11252,35931,0,15,8,0,1,1,0,0,0,0,30,0
11253,27982,1,12,15,1,0,0,0,0,0,1,38,0
11254,35008,1,9,33,0,1,0,1,0,0,1,55,0
11255,29954,0,9,13,0,0,0,0,0,0,0,33,0
11256,27481,0,10,7,0,0,0,0,0,0,0,25,0
11257,39524,0,16,20,1,1,1,0,0,0,1,42,0
11258,38676,0,15,21,0,0,0,0,0,0,0,44,0
11259,40754,0,16,23,0,1,0,0,0,0,1,56,0
11260,70378,0,19,31,1,1,0,1,0,0,0,59,0
11261,175680,0,21,20,0,1,0,0,0,0,1,56,0
11262,35433,0,10,31,0,1,0,0,0,0,0,51,0
11263,33761,1,10,31,0,1,0,1,0,0,1,59,0
11264,41101,0,17,6,0,1,0,0,0,0,0,31,0
11265,23371,0,8,16,0,0,0,1,0,0,1,30,1
