year,origin,destin,id,dist,passen,fare,bmktshr
1998,"HOUSTON, TX","SALT LAKE CITY, UT",704,1197,313,194,.37549999
1999,"HOUSTON, TX","SALT LAKE CITY, UT",704,1197,345,172,.41169998
2000,"HOUSTON, TX","SALT LAKE CITY, UT",704,1197,370,197,.35900003
1997,"HOUSTON, TX","SAN ANTONIO, TX",705,192,1055,74,.70660001
1998,"HOUSTON, TX","SAN ANTONIO, TX",705,192,980,77,.77019995
1999,"HOUSTON, TX","SAN ANTONIO, TX",705,192,994,78,.71379995
2000,"HOUSTON, TX","SAN ANTONIO, TX",705,192,954,80,.70199996
1997,"HOUSTON, TX","SAN DIEGO, CA",706,1304,425,213,.52289999
1998,"HOUSTON, TX","SAN DIEGO, CA",706,1304,397,225,.49439999
1999,"HOUSTON, TX","SAN DIEGO, CA",706,1304,497,186,.505
2000,"HOUSTON, TX","SAN DIEGO, CA",706,1304,505,218,.50470001
1997,"HOUSTON, TX","SAN FRANCISCO, CA",707,1636,862,266,.65179998
1998,"HOUSTON, TX","SAN FRANCISCO, CA",707,1636,800,269,.6437
1999,"HOUSTON, TX","SAN FRANCISCO, CA",707,1636,926,256,.64649999
2000,"HOUSTON, TX","SAN FRANCISCO, CA",707,1636,863,295,.61809999
1997,"HOUSTON, TX","SAN JOSE, CA",708,1610,236,275,.42200002
1998,"HOUSTON, TX","SAN JOSE, CA",708,1610,240,255,.45319998
1999,"HOUSTON, TX","SAN JOSE, CA",708,1610,356,233,.50060004
2000,"HOUSTON, TX","SAN JOSE, CA",708,1610,386,295,.53750002
1997,"HOUSTON, TX","SANTA ANA, CA",709,1348,235,292,.66370004
1998,"HOUSTON, TX","SANTA ANA, CA",709,1348,218,290,.66769999
1999,"HOUSTON, TX","SANTA ANA, CA",709,1348,277,276,.60250002
2000,"HOUSTON, TX","SANTA ANA, CA",709,1348,309,308,.70959997
1997,"HOUSTON, TX","SEATTLE, WA",710,1876,399,246,.47060001
1998,"HOUSTON, TX","SEATTLE, WA",710,1876,370,248,.55769998
1999,"HOUSTON, TX","SEATTLE, WA",710,1876,499,221,.53470004
2000,"HOUSTON, TX","SEATTLE, WA",710,1876,493,277,.51740003
1997,"HOUSTON, TX","ST. LOUIS, MO",711,687,861,120,.53830004
1998,"HOUSTON, TX","ST. LOUIS, MO",711,687,782,128,.54930001
1999,"HOUSTON, TX","ST. LOUIS, MO",711,687,858,126,.542
2000,"HOUSTON, TX","ST. LOUIS, MO",711,687,841,138,.53820002
1997,"HOUSTON, TX","TAMPA, FL",712,787,472,152,.6674
1998,"HOUSTON, TX","TAMPA, FL",712,787,449,163,.63849998
1999,"HOUSTON, TX","TAMPA, FL",712,787,490,169,.6469
2000,"HOUSTON, TX","TAMPA, FL",712,787,539,181,.6031
1997,"HOUSTON, TX","TULSA, OK",713,452,831,111,.58999997
1998,"HOUSTON, TX","TULSA, OK",713,452,759,117,.62540001
1999,"HOUSTON, TX","TULSA, OK",713,452,860,110,.56870002
2000,"HOUSTON, TX","TULSA, OK",713,452,815,119,.56450003
1997,"HOUSTON, TX","WASHINGTON, DC",714,1204,644,285,.62099999
1998,"HOUSTON, TX","WASHINGTON, DC",714,1204,713,252,.64319998
1999,"HOUSTON, TX","WASHINGTON, DC",714,1204,834,273,.72050005
2000,"HOUSTON, TX","WASHINGTON, DC",714,1204,943,293,.76109999
1997,"INDIANAPOLIS, IN","KANSAS CITY, MO",715,452,281,85,.63870001
1998,"INDIANAPOLIS, IN","KANSAS CITY, MO",715,452,314,96,.62910002
1999,"INDIANAPOLIS, IN","KANSAS CITY, MO",715,452,318,89,.67510003
2000,"INDIANAPOLIS, IN","KANSAS CITY, MO",715,452,331,98,.72610003
1997,"INDIANAPOLIS, IN","LAS VEGAS, NV",716,1591,786,120,.51069999
1998,"INDIANAPOLIS, IN","LAS VEGAS, NV",716,1591,885,126,.49740002
1999,"INDIANAPOLIS, IN","LAS VEGAS, NV",716,1591,793,127,.52709997
2000,"INDIANAPOLIS, IN","LAS VEGAS, NV",716,1591,885,134,.57020003
1997,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,577,154,.2174
1998,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,573,162,.25819999
1999,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,565,171,.3107
2000,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,626,184,.2474
1997,"INDIANAPOLIS, IN","MIAMI, FL",718,1023,180,132,.3152
1998,"INDIANAPOLIS, IN","MIAMI, FL",718,1023,186,137,.32790002
1999,"INDIANAPOLIS, IN","MIAMI, FL",718,1023,164,154,.2291
2000,"INDIANAPOLIS, IN","MIAMI, FL",718,1023,171,174,.35089999
1997,"INDIANAPOLIS, IN","MINNEAPOLIS, MN",719,503,262,272,.83339995
1998,"INDIANAPOLIS, IN","MINNEAPOLIS, MN",719,503,282,260,.88069999
1999,"INDIANAPOLIS, IN","MINNEAPOLIS, MN",719,503,278,284,.87330002
2000,"INDIANAPOLIS, IN","MINNEAPOLIS, MN",719,503,318,267,.77399999
1997,"INDIANAPOLIS, IN","NEW ORLEANS, LA",720,709,132,133,.4465
1998,"INDIANAPOLIS, IN","NEW ORLEANS, LA",720,709,120,137,.41689998
1999,"INDIANAPOLIS, IN","NEW ORLEANS, LA",720,709,160,142,.35029998
2000,"INDIANAPOLIS, IN","NEW ORLEANS, LA",720,709,142,154,.3969
1997,"INDIANAPOLIS, IN","NEW YORK, NY",721,659,847,215,.40470001
1998,"INDIANAPOLIS, IN","NEW YORK, NY",721,659,823,210,.39300001
1999,"INDIANAPOLIS, IN","NEW YORK, NY",721,659,888,225,.403
2000,"INDIANAPOLIS, IN","NEW YORK, NY",721,659,995,206,.4686
1997,"INDIANAPOLIS, IN","ORLANDO, FL",722,828,937,106,.51440001
1998,"INDIANAPOLIS, IN","ORLANDO, FL",722,828,988,106,.5029
1999,"INDIANAPOLIS, IN","ORLANDO, FL",722,828,1027,113,.48610002
2000,"INDIANAPOLIS, IN","ORLANDO, FL",722,828,1096,112,.44439998
1997,"INDIANAPOLIS, IN","PHILADELPHIA, PA",723,587,303,268,.8682
1998,"INDIANAPOLIS, IN","PHILADELPHIA, PA",723,587,360,228,.81959999
1999,"INDIANAPOLIS, IN","PHILADELPHIA, PA",723,587,391,235,.84010005
2000,"INDIANAPOLIS, IN","PHILADELPHIA, PA",723,587,364,252,.84809995
1997,"INDIANAPOLIS, IN","PHOENIX, AZ",724,1490,568,137,.5352
1998,"INDIANAPOLIS, IN","PHOENIX, AZ",724,1490,480,163,.55860001
1999,"INDIANAPOLIS, IN","PHOENIX, AZ",724,1490,560,143,.55650002
2000,"INDIANAPOLIS, IN","PHOENIX, AZ",724,1490,544,157,.47909999
1997,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,222,171,.22950001
1998,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,253,171,.30860001
1999,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,230,176,.2394
2000,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,237,187,.18190001
1997,"INDIANAPOLIS, IN","SAN FRANCISCO, CA",726,1946,455,155,.2308
1998,"INDIANAPOLIS, IN","SAN FRANCISCO, CA",726,1946,406,163,.44330001
1999,"INDIANAPOLIS, IN","SAN FRANCISCO, CA",726,1946,334,185,.3179
2000,"INDIANAPOLIS, IN","SAN FRANCISCO, CA",726,1946,314,202,.3091
1997,"INDIANAPOLIS, IN","SARASOTA, FL",727,877,204,110,.72300005
1998,"INDIANAPOLIS, IN","SARASOTA, FL",727,877,208,111,.75279999
1999,"INDIANAPOLIS, IN","SARASOTA, FL",727,877,213,119,.79730004
2000,"INDIANAPOLIS, IN","SARASOTA, FL",727,877,217,120,.78589994
1997,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,177,231,.39470002
1998,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,187,214,.43330002
1999,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,203,189,.30399999
2000,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,211,201,.3021
1997,"INDIANAPOLIS, IN","ST. LOUIS, MO",729,229,332,69,.54769999
1998,"INDIANAPOLIS, IN","ST. LOUIS, MO",729,229,360,72,.50049996
1999,"INDIANAPOLIS, IN","ST. LOUIS, MO",729,229,327,68,.51910001
2000,"INDIANAPOLIS, IN","ST. LOUIS, MO",729,229,337,77,.50550002
1997,"INDIANAPOLIS, IN","TAMPA, FL",730,840,612,112,.49470001
1998,"INDIANAPOLIS, IN","TAMPA, FL",730,840,588,114,.465
1999,"INDIANAPOLIS, IN","TAMPA, FL",730,840,643,117,.46160001
2000,"INDIANAPOLIS, IN","TAMPA, FL",730,840,688,119,.52459997
1997,"INDIANAPOLIS, IN","WASHINGTON, DC",731,499,415,206,.72070003
1998,"INDIANAPOLIS, IN","WASHINGTON, DC",731,499,447,176,.73440003
1999,"INDIANAPOLIS, IN","WASHINGTON, DC",731,499,398,182,.71749997
2000,"INDIANAPOLIS, IN","WASHINGTON, DC",731,499,317,195,.75489998
1997,"ISLIP/LONG ISLAND, NY","ORLANDO, FL",732,972,486,112,.66000003
1998,"ISLIP/LONG ISLAND, NY","ORLANDO, FL",732,972,397,122,.90319997
1999,"ISLIP/LONG ISLAND, NY","ORLANDO, FL",732,972,695,111,.77809995
2000,"ISLIP/LONG ISLAND, NY","ORLANDO, FL",732,972,681,113,.67290002
1997,"ISLIP/LONG ISLAND, NY","TAMPA, FL",733,1035,50,133,.83410001
1998,"ISLIP/LONG ISLAND, NY","TAMPA, FL",733,1035,193,112,.65580004
1999,"ISLIP/LONG ISLAND, NY","TAMPA, FL",733,1035,509,107,.4659
2000,"ISLIP/LONG ISLAND, NY","TAMPA, FL",733,1035,467,115,.91710001
1997,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,34,137,.67089999
1998,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,201,114,.74970001
1999,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,350,117,.93449998
2000,"ISLIP/LONG ISLAND, NY","WEST PALM BEACH, FL",734,1055,42,130,.6875
1997,"JACKSONVILLE, FL","MIAMI, FL",735,334,163,100,.79839998
1998,"JACKSONVILLE, FL","MIAMI, FL",735,334,192,91,.87489998
1999,"JACKSONVILLE, FL","MIAMI, FL",735,334,150,111,.89910007
2000,"JACKSONVILLE, FL","MIAMI, FL",735,334,132,113,.90779996
1997,"JACKSONVILLE, FL","NASHVILLE, TN",736,484,222,88,.76019996
1998,"JACKSONVILLE, FL","NASHVILLE, TN",736,484,236,103,.76050001
1999,"JACKSONVILLE, FL","NASHVILLE, TN",736,484,271,101,.80260003
2000,"JACKSONVILLE, FL","NASHVILLE, TN",736,484,288,101,.8089
1997,"JACKSONVILLE, FL","NEW ORLEANS, LA",737,513,181,88,.699
1998,"JACKSONVILLE, FL","NEW ORLEANS, LA",737,513,168,98,.80470002
1999,"JACKSONVILLE, FL","NEW ORLEANS, LA",737,513,210,97,.74940002
2000,"JACKSONVILLE, FL","NEW ORLEANS, LA",737,513,217,96,.73550004
1997,"JACKSONVILLE, FL","NEW YORK, NY",738,834,753,222,.44029999
1998,"JACKSONVILLE, FL","NEW YORK, NY",738,834,841,191,.41139999
1999,"JACKSONVILLE, FL","NEW YORK, NY",738,834,1006,172,.4131
2000,"JACKSONVILLE, FL","NEW YORK, NY",738,834,1094,141,.38009998
1997,"JACKSONVILLE, FL","NORFOLK, VA",739,544,110,144,.74379998
1998,"JACKSONVILLE, FL","NORFOLK, VA",739,544,129,137,.741
1999,"JACKSONVILLE, FL","NORFOLK, VA",739,544,129,125,.63520002
2000,"JACKSONVILLE, FL","NORFOLK, VA",739,544,155,139,.4402
1997,"JACKSONVILLE, FL","PHILADELPHIA, PA",740,742,346,166,.75809997
1998,"JACKSONVILLE, FL","PHILADELPHIA, PA",740,742,374,169,.79710001
1999,"JACKSONVILLE, FL","PHILADELPHIA, PA",740,742,360,161,.76609999
2000,"JACKSONVILLE, FL","PHILADELPHIA, PA",740,742,425,146,.80760002
1997,"JACKSONVILLE, FL","TAMPA, FL",741,180,270,67,.56490004
1998,"JACKSONVILLE, FL","TAMPA, FL",741,180,301,68,.59470004
1999,"JACKSONVILLE, FL","TAMPA, FL",741,180,298,68,.60979998
2000,"JACKSONVILLE, FL","TAMPA, FL",741,180,291,74,.53619999
1997,"JACKSONVILLE, FL","WASHINGTON, DC",742,634,332,151,.73540002
1998,"JACKSONVILLE, FL","WASHINGTON, DC",742,634,275,150,.70359999
1999,"JACKSONVILLE, FL","WASHINGTON, DC",742,634,339,143,.64699996
2000,"JACKSONVILLE, FL","WASHINGTON, DC",742,634,334,158,.64529997
1997,"KANSAS CITY, MO","LAS VEGAS, NV",743,1140,720,103,.53419995
1998,"KANSAS CITY, MO","LAS VEGAS, NV",743,1140,662,131,.58359998
1999,"KANSAS CITY, MO","LAS VEGAS, NV",743,1140,655,140,.68690002
2000,"KANSAS CITY, MO","LAS VEGAS, NV",743,1140,693,142,.7281
1997,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,672,152,.44119999
1998,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,616,171,.542
1999,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,637,165,.59920001
2000,"KANSAS CITY, MO","LOS ANGELES, CA",744,1363,804,153,.55070001
1997,"KANSAS CITY, MO","LOUISVILLE, KY",745,492,165,71,.574
1998,"KANSAS CITY, MO","LOUISVILLE, KY",745,492,195,84,.49860001
1999,"KANSAS CITY, MO","LOUISVILLE, KY",745,492,154,92,.4463
2000,"KANSAS CITY, MO","LOUISVILLE, KY",745,492,161,96,.44209999
1997,"KANSAS CITY, MO","MIAMI, FL",746,1254,175,153,.28290001
1998,"KANSAS CITY, MO","MIAMI, FL",746,1254,212,159,.34540001
1999,"KANSAS CITY, MO","MIAMI, FL",746,1254,219,160,.31810001
2000,"KANSAS CITY, MO","MIAMI, FL",746,1254,223,172,.3662
1997,"KANSAS CITY, MO","MILWAUKEE, WI",747,436,199,183,.8926
1998,"KANSAS CITY, MO","MILWAUKEE, WI",747,436,185,176,.82819998
1999,"KANSAS CITY, MO","MILWAUKEE, WI",747,436,209,186,.83489996
2000,"KANSAS CITY, MO","MILWAUKEE, WI",747,436,201,194,.78320003
1997,"KANSAS CITY, MO","MINNEAPOLIS, MN",748,394,850,88,.77940005
1998,"KANSAS CITY, MO","MINNEAPOLIS, MN",748,394,792,101,.79879999
1999,"KANSAS CITY, MO","MINNEAPOLIS, MN",748,394,821,103,.82660002
2000,"KANSAS CITY, MO","MINNEAPOLIS, MN",748,394,810,101,.85620004
1997,"KANSAS CITY, MO","NASHVILLE, TN",749,492,368,69,.81809998
1998,"KANSAS CITY, MO","NASHVILLE, TN",749,492,395,71,.84650004
1999,"KANSAS CITY, MO","NASHVILLE, TN",749,492,420,70,.8761
2000,"KANSAS CITY, MO","NASHVILLE, TN",749,492,414,78,.86989999
1997,"KANSAS CITY, MO","NEW ORLEANS, LA",750,691,206,132,.28959998
1998,"KANSAS CITY, MO","NEW ORLEANS, LA",750,691,203,142,.28100002
1999,"KANSAS CITY, MO","NEW ORLEANS, LA",750,691,223,150,.23540001
2000,"KANSAS CITY, MO","NEW ORLEANS, LA",750,691,283,122,.4111
1997,"KANSAS CITY, MO","NEW YORK, NY",751,1093,982,219,.35939997
1998,"KANSAS CITY, MO","NEW YORK, NY",751,1093,939,227,.39720002
1999,"KANSAS CITY, MO","NEW YORK, NY",751,1093,1007,234,.40799999
2000,"KANSAS CITY, MO","NEW YORK, NY",751,1093,1049,227,.3351
1997,"KANSAS CITY, MO","OAKLAND, CA",752,1490,190,143,.5711
1998,"KANSAS CITY, MO","OAKLAND, CA",752,1490,183,180,.66670001
1999,"KANSAS CITY, MO","OAKLAND, CA",752,1490,221,172,.69639999
2000,"KANSAS CITY, MO","OAKLAND, CA",752,1490,260,182,.66360003
1997,"KANSAS CITY, MO","OKLAHOMA CITY, OK",753,313,379,67,.98280001
1998,"KANSAS CITY, MO","OKLAHOMA CITY, OK",753,313,371,69,.97660005
1999,"KANSAS CITY, MO","OKLAHOMA CITY, OK",753,313,372,68,.9813
2000,"KANSAS CITY, MO","OKLAHOMA CITY, OK",753,313,353,73,.97110003
1997,"KANSAS CITY, MO","ONTARIO, CA",754,1320,175,145,.2326
1998,"KANSAS CITY, MO","ONTARIO, CA",754,1320,188,152,.33759999
1999,"KANSAS CITY, MO","ONTARIO, CA",754,1320,165,157,.38589999
2000,"KANSAS CITY, MO","ONTARIO, CA",754,1320,162,169,.47889999
1997,"KANSAS CITY, MO","ORLANDO, FL",755,1072,556,118,.2068
1998,"KANSAS CITY, MO","ORLANDO, FL",755,1072,696,119,.67839998
1999,"KANSAS CITY, MO","ORLANDO, FL",755,1072,737,120,.6038
2000,"KANSAS CITY, MO","ORLANDO, FL",755,1072,730,137,.5377
1997,"KANSAS CITY, MO","PHILADELPHIA, PA",756,1040,248,286,.71469998
1998,"KANSAS CITY, MO","PHILADELPHIA, PA",756,1040,271,275,.75010002
1999,"KANSAS CITY, MO","PHILADELPHIA, PA",756,1040,318,262,.73820001
2000,"KANSAS CITY, MO","PHILADELPHIA, PA",756,1040,288,282,.73510003
1997,"KANSAS CITY, MO","PHOENIX, AZ",757,1044,829,116,.48790002
1998,"KANSAS CITY, MO","PHOENIX, AZ",757,1044,740,140,.53500003
1999,"KANSAS CITY, MO","PHOENIX, AZ",757,1044,795,137,.5262
2000,"KANSAS CITY, MO","PHOENIX, AZ",757,1044,798,147,.58520001
1997,"KANSAS CITY, MO","PORTLAND, OR",758,1484,196,166,.26620001
1998,"KANSAS CITY, MO","PORTLAND, OR",758,1484,228,161,.32830003
1999,"KANSAS CITY, MO","PORTLAND, OR",758,1484,206,159,.30230001
2000,"KANSAS CITY, MO","PORTLAND, OR",758,1484,236,164,.36410001
1997,"KANSAS CITY, MO","RALEIGH/DURHAM, NC",759,906,159,172,.31830001
1998,"KANSAS CITY, MO","RALEIGH/DURHAM, NC",759,906,169,175,.32799998
1999,"KANSAS CITY, MO","RALEIGH/DURHAM, NC",759,906,252,139,.42019999
2000,"KANSAS CITY, MO","RALEIGH/DURHAM, NC",759,906,285,136,.4014
1997,"KANSAS CITY, MO","SACRAMENTO, CA",760,1444,164,148,.39470002
1998,"KANSAS CITY, MO","SACRAMENTO, CA",760,1444,163,161,.35689998
1999,"KANSAS CITY, MO","SACRAMENTO, CA",760,1444,173,163,.37580001
2000,"KANSAS CITY, MO","SACRAMENTO, CA",760,1444,196,172,.48980001
1997,"KANSAS CITY, MO","SALT LAKE CITY, UT",761,920,285,135,.56550002
1998,"KANSAS CITY, MO","SALT LAKE CITY, UT",761,920,263,147,.73460001
1999,"KANSAS CITY, MO","SALT LAKE CITY, UT",761,920,266,142,.68699998
2000,"KANSAS CITY, MO","SALT LAKE CITY, UT",761,920,277,148,.69669998
1997,"KANSAS CITY, MO","SAN ANTONIO, TX",762,707,203,136,.4587
1998,"KANSAS CITY, MO","SAN ANTONIO, TX",762,707,201,146,.39450002
1999,"KANSAS CITY, MO","SAN ANTONIO, TX",762,707,224,147,.44080001
2000,"KANSAS CITY, MO","SAN ANTONIO, TX",762,707,234,167,.40970001
1997,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,386,135,.2967
1998,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,341,165,.3184
1999,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,380,156,.4039
2000,"KANSAS CITY, MO","SAN DIEGO, CA",763,1334,385,167,.4603
1997,"KANSAS CITY, MO","SAN FRANCISCO, CA",764,1500,451,149,.35869998
1998,"KANSAS CITY, MO","SAN FRANCISCO, CA",764,1500,451,154,.49990001
1999,"KANSAS CITY, MO","SAN FRANCISCO, CA",764,1500,318,181,.35950002
2000,"KANSAS CITY, MO","SAN FRANCISCO, CA",764,1500,290,193,.38209999
1997,"KANSAS CITY, MO","SEATTLE, WA",765,1490,353,160,.30540001
1998,"KANSAS CITY, MO","SEATTLE, WA",765,1490,378,160,.30930001
1999,"KANSAS CITY, MO","SEATTLE, WA",765,1490,323,182,.2823
2000,"KANSAS CITY, MO","SEATTLE, WA",765,1490,378,186,.30320001
1997,"KANSAS CITY, MO","ST. LOUIS, MO",766,238,1026,56,.59509999
1998,"KANSAS CITY, MO","ST. LOUIS, MO",766,238,1015,65,.50049996
1999,"KANSAS CITY, MO","ST. LOUIS, MO",766,238,998,60,.56279999
2000,"KANSAS CITY, MO","ST. LOUIS, MO",766,238,984,69,.5309
1997,"KANSAS CITY, MO","TAMPA, FL",767,1049,268,129,.30489999
1998,"KANSAS CITY, MO","TAMPA, FL",767,1049,263,140,.3001
1999,"KANSAS CITY, MO","TAMPA, FL",767,1049,317,136,.35769999
2000,"KANSAS CITY, MO","TAMPA, FL",767,1049,301,154,.398
1997,"KANSAS CITY, MO","TULSA, OK",768,223,205,66,1
1998,"KANSAS CITY, MO","TULSA, OK",768,223,191,72,.99940002
1999,"KANSAS CITY, MO","TULSA, OK",768,223,178,71,.99940002
2000,"KANSAS CITY, MO","TULSA, OK",768,223,163,75,1
1997,"KANSAS CITY, MO","WASHINGTON, DC",769,950,582,190,.61019999
1998,"KANSAS CITY, MO","WASHINGTON, DC",769,950,581,196,.63740003
1999,"KANSAS CITY, MO","WASHINGTON, DC",769,950,584,197,.57029998
2000,"KANSAS CITY, MO","WASHINGTON, DC",769,950,629,213,.52310002
1997,"KNOXVILLE, TN","NEW YORK, NY",770,645,168,221,.46830001
1998,"KNOXVILLE, TN","NEW YORK, NY",770,645,239,156,.52789998
1999,"KNOXVILLE, TN","NEW YORK, NY",770,645,310,138,.4601
2000,"KNOXVILLE, TN","NEW YORK, NY",770,645,264,189,.49509999
1997,"KNOXVILLE, TN","ORLANDO, FL",771,532,227,112,.63730001
1998,"KNOXVILLE, TN","ORLANDO, FL",771,532,218,107,.43400002
1999,"KNOXVILLE, TN","ORLANDO, FL",771,532,203,119,.42139998
2000,"KNOXVILLE, TN","ORLANDO, FL",771,532,150,158,.60420001
1997,"LAS VEGAS, NV","LOS ANGELES, CA",772,236,4411,64,.50060004
1998,"LAS VEGAS, NV","LOS ANGELES, CA",772,236,4557,64,.46540001
1999,"LAS VEGAS, NV","LOS ANGELES, CA",772,236,5469,63,.4605
2000,"LAS VEGAS, NV","LOS ANGELES, CA",772,236,4782,71,.47279999
1997,"LAS VEGAS, NV","LOUISVILLE, KY",773,1627,185,142,.347
1998,"LAS VEGAS, NV","LOUISVILLE, KY",773,1627,158,174,.37099999
1999,"LAS VEGAS, NV","LOUISVILLE, KY",773,1627,193,165,.33090001
2000,"LAS VEGAS, NV","LOUISVILLE, KY",773,1627,233,157,.60729998
1997,"LAS VEGAS, NV","LUBBOCK, TX",774,776,152,94,.97269994
1998,"LAS VEGAS, NV","LUBBOCK, TX",774,776,126,123,.96029997
1999,"LAS VEGAS, NV","LUBBOCK, TX",774,776,116,124,.9774
2000,"LAS VEGAS, NV","LUBBOCK, TX",774,776,123,120,.96300006
1997,"LAS VEGAS, NV","MIAMI, FL",775,2177,282,202,.47299999
1998,"LAS VEGAS, NV","MIAMI, FL",775,2177,283,205,.52149999
1999,"LAS VEGAS, NV","MIAMI, FL",775,2177,234,238,.53560001
2000,"LAS VEGAS, NV","MIAMI, FL",775,2177,574,182,.55519998
1997,"LAS VEGAS, NV","MIDLAND/ODESSA, TX",776,797,169,97,.98330003
1998,"LAS VEGAS, NV","MIDLAND/ODESSA, TX",776,797,136,118,.97430003
1999,"LAS VEGAS, NV","MIDLAND/ODESSA, TX",776,797,155,112,.93550003
2000,"LAS VEGAS, NV","MIDLAND/ODESSA, TX",776,797,130,126,.96989995
1997,"LAS VEGAS, NV","MILWAUKEE, WI",777,1525,384,139,.24250001
1998,"LAS VEGAS, NV","MILWAUKEE, WI",777,1525,433,143,.45640001
1999,"LAS VEGAS, NV","MILWAUKEE, WI",777,1525,857,119,.57090002
2000,"LAS VEGAS, NV","MILWAUKEE, WI",777,1525,894,131,.55049998
1997,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,482,188,.69949996
1998,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,445,189,.69410002
1999,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,1092,130,.55720001
2000,"LAS VEGAS, NV","MINNEAPOLIS, MN",778,1300,1123,147,.5844
1997,"LAS VEGAS, NV","NASHVILLE, TN",779,1589,326,144,.60949999
1998,"LAS VEGAS, NV","NASHVILLE, TN",779,1589,324,173,.6067
1999,"LAS VEGAS, NV","NASHVILLE, TN",779,1589,362,169,.69099998
2000,"LAS VEGAS, NV","NASHVILLE, TN",779,1589,337,175,.76169997
1997,"LAS VEGAS, NV","NEW ORLEANS, LA",780,1502,277,140,.52469999
1998,"LAS VEGAS, NV","NEW ORLEANS, LA",780,1502,319,136,.5147
1999,"LAS VEGAS, NV","NEW ORLEANS, LA",780,1502,322,155,.47099999
2000,"LAS VEGAS, NV","NEW ORLEANS, LA",780,1502,350,150,.396
1997,"LAS VEGAS, NV","NEW YORK, NY",781,2242,2115,211,.33650002
1998,"LAS VEGAS, NV","NEW YORK, NY",781,2242,2495,207,.33970001
1999,"LAS VEGAS, NV","NEW YORK, NY",781,2242,3188,209,.27509999
2000,"LAS VEGAS, NV","NEW YORK, NY",781,2242,3867,191,.29280001
1997,"LAS VEGAS, NV","OAKLAND, CA",782,407,1345,78,.95730001
1998,"LAS VEGAS, NV","OAKLAND, CA",782,407,1320,89,.93959999
1999,"LAS VEGAS, NV","OAKLAND, CA",782,407,1488,91,.95469999
2000,"LAS VEGAS, NV","OAKLAND, CA",782,407,1593,96,.9386
1997,"LAS VEGAS, NV","OKLAHOMA CITY, OK",783,988,310,116,.61559999
1998,"LAS VEGAS, NV","OKLAHOMA CITY, OK",783,988,327,123,.7087
1999,"LAS VEGAS, NV","OKLAHOMA CITY, OK",783,988,283,152,.6358
2000,"LAS VEGAS, NV","OKLAHOMA CITY, OK",783,988,205,170,.46950001
1997,"LAS VEGAS, NV","OMAHA, NE",784,1100,386,107,.45259997
1998,"LAS VEGAS, NV","OMAHA, NE",784,1100,430,122,.46380001
1999,"LAS VEGAS, NV","OMAHA, NE",784,1100,446,124,.56639999
2000,"LAS VEGAS, NV","OMAHA, NE",784,1100,521,121,.54509997
1997,"LAS VEGAS, NV","ONTARIO, CA",785,197,1034,66,.97920001
1998,"LAS VEGAS, NV","ONTARIO, CA",785,197,1064,66,.96800005
1999,"LAS VEGAS, NV","ONTARIO, CA",785,197,1162,66,.93300003
2000,"LAS VEGAS, NV","ONTARIO, CA",785,197,1129,71,.98050004
1997,"LAS VEGAS, NV","ORLANDO, FL",786,2040,523,145,.67210001
1998,"LAS VEGAS, NV","ORLANDO, FL",786,2040,536,167,.52179998
1999,"LAS VEGAS, NV","ORLANDO, FL",786,2040,565,169,.42490003
2000,"LAS VEGAS, NV","ORLANDO, FL",786,2040,643,160,.42279997
1997,"LAS VEGAS, NV","PHILADELPHIA, PA",787,2177,587,200,.46169999
1998,"LAS VEGAS, NV","PHILADELPHIA, PA",787,2177,781,185,.3488
1999,"LAS VEGAS, NV","PHILADELPHIA, PA",787,2177,934,182,.3743
2000,"LAS VEGAS, NV","PHILADELPHIA, PA",787,2177,1252,164,.3854
1997,"LAS VEGAS, NV","PHOENIX, AZ",788,256,2549,57,.71980006
1998,"LAS VEGAS, NV","PHOENIX, AZ",788,256,2632,63,.77789998
1999,"LAS VEGAS, NV","PHOENIX, AZ",788,256,2966,61,.72029996
2000,"LAS VEGAS, NV","PHOENIX, AZ",788,256,2809,66,.73559999
