Date,state,LaborForce,UnemploymentRate
2009-11-01,Kansas,1510584,7.2
2009-11-01,Kentucky,2053847,10.6
2009-11-01,Louisiana,2056699,7.3
2009-11-01,Maine,693876,8.2
2009-11-01,Maryland,3034991,7.5
2009-11-01,Massachusetts,3469028,8.7
2009-11-01,Michigan,4859090,14
2009-11-01,Minnesota,2929236,7.8
2009-11-01,Mississippi,1258934,10.5
2009-11-01,Missouri,3037488,9.7
2009-11-01,Montana,499194,7
2009-11-01,Nebraska,990228,4.8
2009-11-01,Nevada,1345289,12.5
2009-11-01,New Hampshire,741153,6.4
2009-11-01,New Mexico,933079,7.8
2009-11-01,New York,9582339,8.9
2009-11-01,New jersey,4542865,9.8
2009-11-01,North Carolina,4553298,11.1
2009-11-01,North Dakota,369444,4
2009-11-01,Ohio,5863349,10.9
2009-11-01,Oklahoma,1759976,7
2009-11-01,Oregon,1961392,10.9
2009-11-01,Pennsylvania,6341910,8.5
2009-11-01,Rhode island,565582,11.1
2009-11-01,South Carolina,2139877,11.6
2009-11-01,South Dakota,442586,5.1
2009-11-01,Tennessee,3035567,10.6
2009-11-01,Texas,11999329,8.3
2009-11-01,Utah,1355221,7.8
2009-11-01,Vermont,358493,6.3
2009-11-01,Virginia,4095945,7.2
2009-11-01,Washington,3538010,10.3
2009-11-01,West Virginia,810661,8.4
2009-11-01,Wisconsin,3080690,9.2
2009-11-01,Wyoming,300913,7.1
2009-12-01,Alabama,2144499,11.8
2009-12-01,Alaska,360453,8
2009-12-01,Arizona,3115422,10.9
2009-12-01,Arkansas,1345690,8.2
2009-12-01,California,18172283,12.1
2009-12-01,Colorado,2710561,8.2
2009-12-01,Connecticut,1894857,8.8
2009-12-01,Delaware,429769,8.7
2009-12-01,Florida,9057975,11.2
2009-12-01,Georgia,4785187,10.5
2009-12-01,Hawaii,631973,7.2
2009-12-01,Idaho,759545,9.2
2009-12-01,Illinois,6610271,11.3
2009-12-01,Indiana,3159417,10.8
2009-12-01,Iowa,1677484,6.4
2009-12-01,Kansas,1507883,7.2
2009-12-01,Kentucky,2052984,10.6
2009-12-01,Louisiana,2059351,7.3
2009-12-01,Maine,693985,8.2
2009-12-01,Maryland,3039460,7.7
2009-12-01,Massachusetts,3471474,8.8
2009-12-01,Michigan,4855255,13.9
2009-12-01,Minnesota,2929562,7.7
2009-12-01,Mississippi,1260414,10.7
2009-12-01,Missouri,3038815,9.7
2009-12-01,Montana,499622,7.2
2009-12-01,Nebraska,990253,4.8
2009-12-01,Nevada,1347093,12.7
2009-12-01,New Hampshire,740836,6.3
2009-12-01,New Mexico,932476,7.9
2009-12-01,New York,9578723,8.9
2009-12-01,New jersey,4544433,9.8
2009-12-01,North Carolina,4566393,11.2
2009-12-01,North Dakota,370664,4
2009-12-01,Ohio,5866982,11
2009-12-01,Oklahoma,1760154,7
2009-12-01,Oregon,1963411,10.9
2009-12-01,Pennsylvania,6343929,8.6
2009-12-01,Rhode island,565780,11.1
2009-12-01,South Carolina,2141821,11.7
2009-12-01,South Dakota,442135,5.1
2009-12-01,Tennessee,3042726,10.5
2009-12-01,Texas,12026349,8.3
2009-12-01,Utah,1354722,7.8
2009-12-01,Vermont,358618,6.3
2009-12-01,Virginia,4100552,7.4
2009-12-01,Washington,3532638,10.4
2009-12-01,West Virginia,810555,8.5
2009-12-01,Wisconsin,3080880,9.2
2009-12-01,Wyoming,301339,7.1
2010-01-01,Alabama,2144182,11.7
2010-01-01,Alaska,360551,8
2010-01-01,Arizona,3114963,10.9
2010-01-01,Arkansas,1344729,8.2
2010-01-01,California,18214520,12.2
2010-01-01,Colorado,2714266,8.3
2010-01-01,Connecticut,1896872,9
2010-01-01,Delaware,429710,8.8
2010-01-01,Florida,9087605,11.3
2010-01-01,Georgia,4792496,10.5
2010-01-01,Hawaii,633386,7.1
2010-01-01,Idaho,760445,9.2
2010-01-01,Illinois,6629263,11.3
2010-01-01,Indiana,3166341,11
2010-01-01,Iowa,1677700,6.4
2010-01-01,Kansas,1506003,7.2
2010-01-01,Kentucky,2053600,10.6
2010-01-01,Louisiana,2065028,7.4
2010-01-01,Maine,694243,8.2
2010-01-01,Maryland,3045709,7.8
2010-01-01,Massachusetts,3476509,8.8
2010-01-01,Michigan,4855813,13.9
2010-01-01,Minnesota,2931636,7.7
2010-01-01,Mississippi,1262265,10.8
2010-01-01,Missouri,3044035,9.8
2010-01-01,Montana,500111,7.3
2010-01-01,Nebraska,990571,4.9
2010-01-01,Nevada,1349605,13
2010-01-01,New Hampshire,740503,6.3
2010-01-01,New Mexico,933018,8
2010-01-01,New York,9589044,8.9
2010-01-01,New jersey,4549452,9.8
2010-01-01,North Carolina,4585775,11.4
2010-01-01,North Dakota,372147,4
2010-01-01,Ohio,5874018,11.1
2010-01-01,Oklahoma,1762129,7.1
2010-01-01,Oregon,1967463,10.9
2010-01-01,Pennsylvania,6354075,8.7
2010-01-01,Rhode island,566147,11.1
2010-01-01,South Carolina,2145645,11.7
2010-01-01,South Dakota,441836,5.1
2010-01-01,Tennessee,3054356,10.4
2010-01-01,Texas,12068751,8.3
2010-01-01,Utah,1355042,7.9
2010-01-01,Vermont,358889,6.3
2010-01-01,Virginia,4111141,7.4
2010-01-01,Washington,3530511,10.4
2010-01-01,West Virginia,810979,8.6
2010-01-01,Wisconsin,3083443,9.3
2010-01-01,Wyoming,301774,7.1
2010-02-01,Alabama,2143881,11.6
2010-02-01,Alaska,360671,8
2010-02-01,Arizona,3114578,10.8
2010-02-01,Arkansas,1345101,8.2
2010-02-01,California,18262083,12.2
2010-02-01,Colorado,2718865,8.5
2010-02-01,Connecticut,1899771,9
2010-02-01,Delaware,430100,8.7
2010-02-01,Florida,9121821,11.2
2010-02-01,Georgia,4699011,10.6
2010-02-01,Hawaii,635460,7
2010-02-01,Idaho,761252,9.2
2010-02-01,Illinois,6646430,11.3
2010-02-01,Indiana,3174143,11
2010-02-01,Iowa,1678413,6.3
2010-02-01,Kansas,1504661,7.2
2010-02-01,Kentucky,2054417,10.6
2010-02-01,Louisiana,2072458,7.5
2010-02-01,Maine,694475,8.2
2010-02-01,Maryland,3052675,7.8
2010-02-01,Massachusetts,3482040,8.7
2010-02-01,Michigan,4855867,13.7
2010-02-01,Minnesota,2934157,7.7
2010-02-01,Mississippi,1264065,10.9
2010-02-01,Missouri,3050406,9.8
2010-02-01,Montana,500537,7.4
2010-02-01,Nebraska,991163,4.8
2010-02-01,Nevada,1352271,13.2
2010-02-01,New Hampshire,740114,6.2
2010-02-01,New Mexico,934526,8
2010-02-01,New York,9605948,8.8
2010-02-01,New jersey,4555278,9.7
2010-02-01,North Carolina,4606035,11.4
2010-02-01,North Dakota,373754,4
2010-02-01,Ohio,5878946,11
2010-02-01,Oklahoma,1765089,7.1
2010-02-01,Oregon,1972219,10.9
2010-02-01,Pennsylvania,6367507,8.8
2010-02-01,Rhode island,566578,11.1
2010-02-01,South Carolina,2149682,11.7
2010-02-01,South Dakota,441620,5.1
2010-02-01,Tennessee,3066213,10.3
2010-02-01,Texas,12116512,8.3
2010-02-01,Utah,1355856,7.9
2010-02-01,Vermont,359206,6.3
2010-02-01,Virginia,4124601,7.5
2010-02-01,Washington,3529820,10.4
2010-02-01,West Virginia,811352,8.6
2010-02-01,Wisconsin,3086109,9.2
2010-02-01,Wyoming,302123,7.1
2010-03-01,Alabama,2142133,11.4
2010-03-01,Alaska,360805,8
2010-03-01,Arizona,3112379,10.7
2010-03-01,Arkansas,1346699,8.2
2010-03-01,California,18304098,12.3
2010-03-01,Colorado,2722791,8.6
2010-03-01,Connecticut,1903190,9.1
2010-03-01,Delaware,430874,8.7
2010-03-01,Florida,9153821,11.2
2010-03-01,Georgia,4674480,10.6
2010-03-01,Hawaii,638106,7
2010-03-01,Idaho,761819,9.1
2010-03-01,Illinois,6655359,11.1
2010-03-01,Indiana,3181033,10.9
2010-03-01,Iowa,1678977,6.2
2010-03-01,Kansas,1503545,7.2
2010-03-01,Kentucky,2054433,10.5
2010-03-01,Louisiana,2080069,7.6
2010-03-01,Maine,694551,8.2
2010-03-01,Maryland,3059579,7.8
2010-03-01,Massachusetts,3485942,8.7
2010-03-01,Michigan,4852237,13.5
2010-03-01,Minnesota,2936270,7.6
2010-03-01,Mississippi,1265476,10.8
2010-03-01,Missouri,3055657,9.7
2010-03-01,Montana,500852,7.4
2010-03-01,Nebraska,991850,4.8
2010-03-01,Nevada,1354628,13.4
2010-03-01,New Hampshire,739712,6.1
2010-03-01,New Mexico,936583,8.1
2010-03-01,New York,9621227,8.8
2010-03-01,New jersey,4559927,9.7
2010-03-01,North Carolina,4622114,11.4
2010-03-01,North Dakota,375337,3.9
2010-03-01,Ohio,5878360,10.9
2010-03-01,Oklahoma,1768033,7
2010-03-01,Oregon,1976473,10.9
2010-03-01,Pennsylvania,6379694,8.8
2010-03-01,Rhode island,567057,11.2
2010-03-01,South Carolina,2152972,11.5
2010-03-01,South Dakota,441460,5.1
2010-03-01,Tennessee,3075346,10.1
2010-03-01,Texas,12160592,8.3
2010-03-01,Utah,1356837,8
2010-03-01,Vermont,359488,6.2
2010-03-01,Virginia,4137711,7.4
2010-03-01,Washington,3528642,10.3
2010-03-01,West Virginia,811333,8.6
2010-03-01,Wisconsin,3087194,9.1
2010-03-01,Wyoming,302337,6.9
2010-04-01,Alabama,2202028,10.8
2010-04-01,Alaska,360965,8
2010-04-01,Arizona,3107972,10.6
2010-04-01,Arkansas,1349305,8.1
2010-04-01,California,18335653,12.2
2010-04-01,Colorado,2725446,8.7
2010-04-01,Connecticut,1906859,9.1
2010-04-01,Delaware,431940,8.6
2010-04-01,Florida,9181288,11.1
2010-04-01,Georgia,4669893,10.5
2010-04-01,Hawaii,641085,6.9
2010-04-01,Idaho,762064,9.1
2010-04-01,Illinois,6654739,10.8
2010-04-01,Indiana,3185758,10.8
2010-04-01,Iowa,1679141,6.1
2010-04-01,Kansas,1502629,7.1
2010-04-01,Kentucky,2053563,10.3
2010-04-01,Louisiana,2086900,7.7
2010-04-01,Maine,694445,8.1
2010-04-01,Maryland,3066143,7.7
2010-04-01,Massachusetts,3487331,8.6
2010-04-01,Michigan,4843967,13.2
2010-04-01,Minnesota,2937670,7.5
2010-04-01,Mississippi,1266360,10.7
2010-04-01,Missouri,3058868,9.7
2010-04-01,Montana,501056,7.4
2010-04-01,Nebraska,992450,4.7
2010-04-01,Nevada,1356407,13.5
2010-04-01,New Hampshire,739270,6
2010-04-01,New Mexico,938582,8.2
2010-04-01,New York,9630479,8.7
2010-04-01,New jersey,4562426,9.6
2010-04-01,North Carolina,4631285,11.2
2010-04-01,North Dakota,376728,3.9
2010-04-01,Ohio,5872041,10.6
2010-04-01,Oklahoma,1770146,7
2010-04-01,Oregon,1979679,10.9
2010-04-01,Pennsylvania,6388079,8.7
2010-04-01,Rhode island,567548,11.2
2010-04-01,South Carolina,2155305,11.4
2010-04-01,South Dakota,441349,5
2010-04-01,Tennessee,3081216,9.8
2010-04-01,Texas,12196433,8.2
2010-04-01,Utah,1357702,8
2010-04-01,Vermont,359650,6.2
2010-04-01,Virginia,4148999,7.3
2010-04-01,Washington,3526005,10.2
2010-04-01,West Virginia,811023,8.5
2010-04-01,Wisconsin,3086430,8.9
2010-04-01,Wyoming,302446,6.7
2010-05-01,Alabama,2215715,10.4
2010-05-01,Alaska,361150,7.9
2010-05-01,Arizona,3101692,10.4
2010-05-01,Arkansas,1352246,8.1
2010-05-01,California,18353688,12.2
2010-05-01,Colorado,2726694,8.7
2010-05-01,Connecticut,1910490,9.1
2010-05-01,Delaware,433161,8.5
2010-05-01,Florida,9203212,11
2010-05-01,Georgia,4670823,10.4
2010-05-01,Hawaii,644088,6.9
2010-05-01,Idaho,761960,9
2010-05-01,Illinois,6645625,10.6
2010-05-01,Indiana,3187271,10.6
2010-05-01,Iowa,1678850,6
2010-05-01,Kansas,1501761,7
2010-05-01,Kentucky,2052134,10.2
2010-05-01,Louisiana,2092101,7.8
2010-05-01,Maine,694263,8.1
2010-05-01,Maryland,3071885,7.7
2010-05-01,Massachusetts,3486138,8.4
2010-05-01,Michigan,4831063,12.9
2010-05-01,Minnesota,2938435,7.4
2010-05-01,Mississippi,1266762,10.6
2010-05-01,Missouri,3059887,9.6
2010-05-01,Montana,501155,7.3
2010-05-01,Nebraska,992876,4.7
2010-05-01,Nevada,1357537,13.5
2010-05-01,New Hampshire,738781,5.8
2010-05-01,New Mexico,939956,8.3
2010-05-01,New York,9631529,8.6
2010-05-01,New jersey,4562235,9.5
2010-05-01,North Carolina,4632515,11
2010-05-01,North Dakota,377828,3.8
2010-05-01,Ohio,5861236,10.4
2010-05-01,Oklahoma,1771014,6.9
2010-05-01,Oregon,1981748,10.8
2010-05-01,Pennsylvania,6391191,8.6
2010-05-01,Rhode island,567916,11.3
2010-05-01,South Carolina,2156277,11.2
2010-05-01,South Dakota,441263,4.9
2010-05-01,Tennessee,3084496,9.6
2010-05-01,Texas,12222758,8.1
2010-05-01,Utah,1358240,7.9
2010-05-01,Vermont,359676,6.1
2010-05-01,Virginia,4157743,7.2
2010-05-01,Washington,3521607,10
2010-05-01,West Virginia,810631,8.5
2010-05-01,Wisconsin,3084376,8.7
2010-05-01,Wyoming,302531,6.5
2010-06-01,Alabama,2215606,10.1
2010-06-01,Alaska,361348,7.8
2010-06-01,Arizona,3094080,10.3
2010-06-01,Arkansas,1354708,8.1
2010-06-01,California,18358525,12.2
2010-06-01,Colorado,2726542,8.7
2010-06-01,Connecticut,1913669,9.1
2010-06-01,Delaware,434360,8.4
2010-06-01,Florida,9219282,10.9
2010-06-01,Georgia,4673422,10.3
2010-06-01,Hawaii,646940,6.9
2010-06-01,Idaho,761585,9
2010-06-01,Illinois,6631747,10.3
2010-06-01,Indiana,3185465,10.4
2010-06-01,Iowa,1678125,5.9
2010-06-01,Kansas,1500929,7
2010-06-01,Kentucky,2050773,10
2010-06-01,Louisiana,2094979,7.9
2010-06-01,Maine,694172,8.1
2010-06-01,Maryland,3076363,7.6
2010-06-01,Massachusetts,3482961,8.3
2010-06-01,Michigan,4814161,12.6
2010-06-01,Minnesota,2938805,7.3
2010-06-01,Mississippi,1306437,10.2
2010-06-01,Missouri,3059038,9.5
2010-06-01,Montana,501110,7.3
2010-06-01,Nebraska,993203,4.6
2010-06-01,Nevada,1358197,13.5
2010-06-01,New Hampshire,738284,5.8
2010-06-01,New Mexico,940305,8.3
2010-06-01,New York,9623572,8.5
2010-06-01,New jersey,4559450,9.4
2010-06-01,North Carolina,4627292,10.7
2010-06-01,North Dakota,378633,3.8
2010-06-01,Ohio,5848419,10.1
2010-06-01,Oklahoma,1770646,6.8
2010-06-01,Oregon,1983223,10.7
2010-06-01,Pennsylvania,6389281,8.5
2010-06-01,Rhode island,568033,11.3
2010-06-01,South Carolina,2156087,11
2010-06-01,South Dakota,441191,4.9
2010-06-01,Tennessee,3086643,9.3
2010-06-01,Texas,12241226,8
2010-06-01,Utah,1358279,7.9
2010-06-01,Vermont,359582,6.1
2010-06-01,Virginia,4163295,7.1
2010-06-01,Washington,3516112,9.9
2010-06-01,West Virginia,810305,8.5
2010-06-01,Wisconsin,3081690,8.6
2010-06-01,Wyoming,302704,6.3
2010-07-01,Alabama,2212806,10
2010-07-01,Alaska,361603,7.8
2010-07-01,Arizona,3086291,10.2
2010-07-01,Arkansas,1356281,8.1
2010-07-01,California,18356993,12.2
2010-07-01,Colorado,2725775,8.8
2010-07-01,Connecticut,1916044,9.1
2010-07-01,Delaware,435388,8.4
2010-07-01,Florida,9232148,10.9
2010-07-01,Georgia,4677782,10.3
2010-07-01,Hawaii,649539,7
2010-07-01,Idaho,761044,8.9
2010-07-01,Illinois,6618603,10.1
2010-07-01,Indiana,3181242,10.3
2010-07-01,Iowa,1677463,5.9
2010-07-01,Kansas,1500087,7
2010-07-01,Kentucky,2050339,9.9
2010-07-01,Louisiana,2095489,8
2010-07-01,Maine,694326,8.1
2010-07-01,Maryland,3079776,7.6
2010-07-01,Massachusetts,3479296,8.2
2010-07-01,Michigan,4795586,12.3
2010-07-01,Minnesota,2939250,7.3
2010-07-01,Mississippi,1326439,10
2010-07-01,Missouri,3057515,9.4
2010-07-01,Montana,500905,7.2
2010-07-01,Nebraska,993503,4.5
2010-07-01,Nevada,1358774,13.6
2010-07-01,New Hampshire,737836,5.7
2010-07-01,New Mexico,939503,8.3
2010-07-01,New York,9609354,8.5
2010-07-01,New jersey,4555437,9.4
2010-07-01,North Carolina,4619653,10.6
2010-07-01,North Dakota,379228,3.7
2010-07-01,Ohio,5837074,10
2010-07-01,Oklahoma,1769672,6.7
2010-07-01,Oregon,1984774,10.6
2010-07-01,Pennsylvania,6385131,8.3
2010-07-01,Rhode island,567869,11.3
2010-07-01,South Carolina,2155664,10.9
2010-07-01,South Dakota,441139,4.9
2010-07-01,Tennessee,3089678,9.2
2010-07-01,Texas,12256847,8
2010-07-01,Utah,1357782,7.9
2010-07-01,Vermont,359413,6
2010-07-01,Virginia,4166373,7
2010-07-01,Washington,3510442,9.8
2010-07-01,West Virginia,810258,8.5
2010-07-01,Wisconsin,3079144,8.5
2010-07-01,Wyoming,303001,6.2
2010-08-01,Alabama,2211477,9.9
2010-08-01,Alaska,361986,7.8
2010-08-01,Arizona,3079408,10.2
2010-08-01,Arkansas,1357229,8.1
2010-08-01,California,18356485,12.2
2010-08-01,Colorado,2725309,8.8
2010-08-01,Connecticut,1917663,9.1
2010-08-01,Delaware,436206,8.3
2010-08-01,Florida,9244915,11
2010-08-01,Georgia,4684376,10.4
2010-08-01,Hawaii,651813,7
2010-08-01,Idaho,760533,8.9
2010-08-01,Illinois,6609418,10
2010-08-01,Indiana,3176046,10.1
2010-08-01,Iowa,1677309,5.9
2010-08-01,Kansas,1499249,7
2010-08-01,Kentucky,2051438,9.9
2010-08-01,Louisiana,2094171,8.2
2010-08-01,Maine,694797,8.1
2010-08-01,Maryland,3082617,7.6
2010-08-01,Massachusetts,3476501,8.1
2010-08-01,Michigan,4777886,12.1
2010-08-01,Minnesota,2940138,7.3
2010-08-01,Mississippi,1336789,10
2010-08-01,Missouri,3056769,9.5
2010-08-01,Montana,500619,7.2
2010-08-01,Nebraska,993853,4.5
2010-08-01,Nevada,1359599,13.6
2010-08-01,New Hampshire,737475,5.7
2010-08-01,New Mexico,937851,8.2
2010-08-01,New York,9593332,8.5
2010-08-01,New jersey,4551948,9.4
2010-08-01,North Carolina,4613366,10.5
2010-08-01,North Dakota,379763,3.7
2010-08-01,Ohio,5829341,9.9
2010-08-01,Oklahoma,1768714,6.6
2010-08-01,Oregon,1986782,10.5
2010-08-01,Pennsylvania,6381818,8.3
2010-08-01,Rhode island,567424,11.3
2010-08-01,South Carolina,2155740,10.8
2010-08-01,South Dakota,441133,4.9
2010-08-01,Tennessee,3094806,9.2
2010-08-01,Texas,12275032,8
2010-08-01,Utah,1356853,7.8
2010-08-01,Vermont,359276,6
2010-08-01,Virginia,4168725,7
2010-08-01,Washington,3505035,9.8
2010-08-01,West Virginia,810584,8.6
2010-08-01,Wisconsin,3077421,8.4
2010-08-01,Wyoming,303421,6.1
2010-09-01,Alabama,2212523,10
2010-09-01,Alaska,362510,7.8
2010-09-01,Arizona,3073232,10.1
2010-09-01,Arkansas,1357956,8.2
2010-09-01,California,18358124,12.2
2010-09-01,Colorado,2725176,8.9
2010-09-01,Connecticut,1918752,9.2
2010-09-01,Delaware,436872,8.3
2010-09-01,Florida,9256982,11
2010-09-01,Georgia,4691739,10.5
2010-09-01,Hawaii,653823,7
2010-09-01,Idaho,760283,8.8
2010-09-01,Illinois,6603128,9.9
2010-09-01,Indiana,3170732,10
2010-09-01,Iowa,1677717,5.9
2010-09-01,Kansas,1498527,7
2010-09-01,Kentucky,2053705,10
2010-09-01,Louisiana,2091694,8.3
2010-09-01,Maine,695496,8.1
2010-09-01,Maryland,3085181,7.6
2010-09-01,Massachusetts,3474837,8
2010-09-01,Michigan,4761178,12
2010-09-01,Minnesota,2941269,7.3
2010-09-01,Mississippi,1342025,10
2010-09-01,Missouri,3056905,9.5
2010-09-01,Montana,500334,7.2
2010-09-01,Nebraska,994284,4.5
2010-09-01,Nevada,1360805,13.7
2010-09-01,New Hampshire,737180,5.7
2010-09-01,New Mexico,935844,8.1
2010-09-01,New York,9577587,8.5
2010-09-01,New jersey,4549867,9.4
2010-09-01,North Carolina,4609741,10.4
2010-09-01,North Dakota,380374,3.7
2010-09-01,Ohio,5824295,9.9
2010-09-01,Oklahoma,1767697,6.6
2010-09-01,Oregon,1989230,10.4
2010-09-01,Pennsylvania,6380096,8.2
2010-09-01,Rhode island,566704,11.2
2010-09-01,South Carolina,2156437,10.9
2010-09-01,South Dakota,441175,4.9
2010-09-01,Tennessee,3101550,9.3
2010-09-01,Texas,12297212,8.1
2010-09-01,Utah,1355732,7.8
2010-09-01,Vermont,359252,6
2010-09-01,Virginia,4171404,7
2010-09-01,Washington,3499873,9.8
2010-09-01,West Virginia,811033,8.7
2010-09-01,Wisconsin,3076644,8.4
2010-09-01,Wyoming,303969,6.1
2010-10-01,Alabama,2215139,10.1
2010-10-01,Alaska,363144,7.8
2010-10-01,Arizona,3067756,10.1
2010-10-01,Arkansas,1358740,8.3
2010-10-01,California,18362121,12.3
2010-10-01,Colorado,2725408,8.9
2010-10-01,Connecticut,1919693,9.2
2010-10-01,Delaware,437508,8.2
2010-10-01,Florida,9268067,11
2010-10-01,Georgia,4698737,10.6
2010-10-01,Hawaii,655746,6.9
2010-10-01,Idaho,760379,8.8
2010-10-01,Illinois,6598069,9.8
2010-10-01,Indiana,3166143,9.9
2010-10-01,Iowa,1678395,5.9
2010-10-01,Kansas,1498125,7
2010-10-01,Kentucky,2056574,10
2010-10-01,Louisiana,2089158,8.3
2010-10-01,Maine,696286,8.1
2010-10-01,Maryland,3087456,7.6
2010-10-01,Massachusetts,3474546,8
2010-10-01,Michigan,4745388,11.8
2010-10-01,Minnesota,2942146,7.3
2010-10-01,Mississippi,1344535,10.1
2010-10-01,Missouri,3057770,9.5
2010-10-01,Montana,500103,7.3
2010-10-01,Nebraska,994820,4.5
2010-10-01,Nevada,1362445,13.7
2010-10-01,New Hampshire,736866,5.6
2010-10-01,New Mexico,933963,8
2010-10-01,New York,9563891,8.5
2010-10-01,New jersey,4549879,9.5
2010-10-01,North Carolina,4609416,10.4
2010-10-01,North Dakota,381116,3.7
2010-10-01,Ohio,5820234,9.8
2010-10-01,Oklahoma,1766887,6.6
2010-10-01,Oregon,1991833,10.4
2010-10-01,Pennsylvania,6380163,8.2
2010-10-01,Rhode island,565780,11.2
2010-10-01,South Carolina,2157730,10.9
2010-10-01,South Dakota,441234,4.9
2010-10-01,Tennessee,3109106,9.4
2010-10-01,Texas,12323904,8.1
2010-10-01,Utah,1354775,7.7
2010-10-01,Vermont,359347,6
2010-10-01,Virginia,4175430,6.9
2010-10-01,Washington,3494542,9.8
2010-10-01,West Virginia,811378,8.8
2010-10-01,Wisconsin,3076808,8.3
2010-10-01,Wyoming,304600,6.1
2010-11-01,Alabama,2217545,10.2
2010-11-01,Alaska,363800,7.8
2010-11-01,Arizona,3062664,10
2010-11-01,Arkansas,1359844,8.3
2010-11-01,California,18365212,12.3
2010-11-01,Colorado,2725575,8.9
2010-11-01,Connecticut,1920583,9.3
2010-11-01,Delaware,438229,8.1
2010-11-01,Florida,9276191,11
2010-11-01,Georgia,4704274,10.6
2010-11-01,Hawaii,657619,6.9
2010-11-01,Idaho,760770,8.8
2010-11-01,Illinois,6591482,9.7
2010-11-01,Indiana,3162275,9.7
2010-11-01,Iowa,1678737,5.8
2010-11-01,Kansas,1497897,7
2010-11-01,Kentucky,2059204,10
2010-11-01,Louisiana,2086945,8.4
2010-11-01,Maine,697017,8.1
2010-11-01,Maryland,3089014,7.5
2010-11-01,Massachusetts,3474959,7.9
2010-11-01,Michigan,4729812,11.6
2010-11-01,Minnesota,2942245,7.2
2010-11-01,Mississippi,1345482,10.1
2010-11-01,Missouri,3058401,9.5
2010-11-01,Montana,499959,7.3
2010-11-01,Nebraska,995539,4.5
2010-11-01,Nevada,1364404,13.7
2010-11-01,New Hampshire,736510,5.6
2010-11-01,New Mexico,932509,7.9
2010-11-01,New York,9551431,8.4
2010-11-01,New jersey,4551299,9.5
2010-11-01,North Carolina,4611258,10.4
2010-11-01,North Dakota,381964,3.6
2010-11-01,Ohio,5814602,9.7
2010-11-01,Oklahoma,1766457,6.5
2010-11-01,Oregon,1994009,10.2
2010-11-01,Pennsylvania,6380798,8.1
2010-11-01,Rhode island,564740,11.1
2010-11-01,South Carolina,2159330,10.8
2010-11-01,South Dakota,441279,5
2010-11-01,Tennessee,3115946,9.5
2010-11-01,Texas,12351634,8.1
2010-11-01,Utah,1354026,7.6
2010-11-01,Vermont,359482,5.9
2010-11-01,Virginia,4180277,6.9
2010-11-01,Washington,3488162,9.8
2010-11-01,West Virginia,811476,8.8
2010-11-01,Wisconsin,3077385,8.2
2010-11-01,Wyoming,305218,6.1
2010-12-01,Alabama,2218306,10.3
2010-12-01,Alaska,364371,7.8
2010-12-01,Arizona,3057057,9.9
2010-12-01,Arkansas,1361151,8.4
2010-12-01,California,18364493,12.2
2010-12-01,Colorado,2725739,8.9
2010-12-01,Connecticut,1921281,9.3
2010-12-01,Delaware,439063,8
2010-12-01,Florida,9280528,10.8
2010-12-01,Georgia,4708131,10.6
2010-12-01,Hawaii,659367,6.8
2010-12-01,Idaho,761301,8.8
2010-12-01,Illinois,6582389,9.5
2010-12-01,Indiana,3159427,9.4
2010-12-01,Iowa,1678150,5.8
2010-12-01,Kansas,1497590,7
